# Weather station Athens (airport), Greece, METAR=LGAV,selection from 07.06.2017 till 30.06.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=LGAV&lang=en
#
"Local time in Athens (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"19.06.2017 20:20";"22.0";"755.0";"762.0";"47";"Wind blowing from the north";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"19.06.2017 19:50";"23.0";"755.0";"762.0";"44";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"19.06.2017 19:20";"23.0";"755.0";"762.0";"41";"Wind blowing from the north-northeast";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"9.0";
"19.06.2017 18:50";"24.0";"755.0";"762.0";"41";"Wind blowing from the north";"8";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"19.06.2017 18:20";"24.0";"754.2";"761.2";"41";"Wind blowing from the north-northeast";"8";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"10.0";
"19.06.2017 17:50";"24.0";"754.2";"761.2";"39";"Wind blowing from the north";"7";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"9.0";
"19.06.2017 17:20";"25.0";"754.3";"761.2";"42";"Wind blowing from the north-east";"8";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 16:50";"25.0";"754.3";"761.2";"47";"Wind blowing from the east-northeast";"6";"";"";"";"Scattered clouds (40-50%) 750 m";"10.0 and more";"13.0";
"19.06.2017 16:20";"25.0";"754.3";"761.2";"42";"Wind blowing from the north-east";"6";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 15:50";"25.0";"754.3";"761.2";"42";"Wind blowing from the east-northeast";"4";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 15:20";"25.0";"754.3";"761.2";"42";"Wind blowing from the north";"5";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 14:50";"24.0";"754.2";"761.2";"41";"Wind blowing from the north";"6";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"10.0";
"19.06.2017 14:20";"24.0";"754.2";"761.2";"44";"Wind blowing from the north";"6";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 13:50";"24.0";"754.2";"761.2";"44";"Wind blowing from the north";"7";"";"";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"19.06.2017 13:20";"25.0";"754.3";"761.2";"44";"Wind blowing from the north-northeast";"7";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"12.0";
"19.06.2017 12:50";"24.0";"754.2";"761.2";"44";"Wind blowing from the north";"6";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"11.0";
"19.06.2017 12:20";"24.0";"754.2";"761.2";"44";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"11.0";
"19.06.2017 11:50";"23.0";"754.2";"761.2";"53";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"13.0";
"19.06.2017 11:20";"22.0";"754.2";"761.2";"53";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"12.0";
"19.06.2017 10:50";"22.0";"754.2";"761.2";"53";"Wind blowing from the north-northeast";"5";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"19.06.2017 10:20";"22.0";"753.5";"760.5";"53";"Wind blowing from the north-northeast";"5";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"19.06.2017 09:50";"22.0";"753.5";"760.5";"53";"Wind blowing from the north";"6";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"12.0";
"19.06.2017 09:20";"22.0";"753.5";"760.5";"57";"Wind blowing from the north";"6";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"13.0";
"19.06.2017 08:50";"21.0";"753.5";"760.5";"53";"Wind blowing from the north";"6";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"19.06.2017 08:20";"21.0";"753.5";"760.5";"60";"Wind blowing from the north";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"19.06.2017 07:50";"19.0";"753.4";"760.5";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"19.06.2017 07:20";"18.0";"752.6";"759.7";"68";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"19.06.2017 06:50";"17.0";"752.6";"759.7";"73";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"19.06.2017 06:20";"16.0";"752.6";"759.7";"77";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"19.06.2017 05:50";"17.0";"752.6";"759.7";"73";"Wind blowing from the north-northwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"19.06.2017 05:20";"16.0";"752.6";"759.7";"77";"Wind blowing from the north-west";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 04:50";"16.0";"752.6";"759.7";"77";"Wind blowing from the north-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 04:20";"17.0";"751.9";"759.0";"73";"Wind blowing from the north";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 03:50";"16.0";"751.9";"759.0";"72";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"19.06.2017 03:20";"17.0";"751.9";"759.0";"73";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 02:50";"18.0";"751.9";"759.0";"68";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 02:20";"18.0";"751.9";"759.0";"68";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 01:50";"17.0";"752.6";"759.7";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 01:20";"17.0";"752.6";"759.7";"73";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"19.06.2017 00:50";"16.0";"751.9";"759.0";"83";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"19.06.2017 00:20";"17.0";"752.6";"759.7";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"18.06.2017 23:50";"16.0";"751.9";"759.0";"88";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"18.06.2017 23:20";"16.0";"751.9";"759.0";"88";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"18.06.2017 22:50";"18.0";"751.9";"759.0";"78";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"18.06.2017 22:20";"18.0";"751.9";"759.0";"78";"Wind blowing from the south-west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"18.06.2017 21:50";"18.0";"751.9";"759.0";"78";"Wind blowing from the west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"18.06.2017 21:20";"18.0";"751.9";"759.0";"78";"Calm, no wind";"0";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"18.06.2017 20:50";"19.0";"751.9";"759.0";"73";"Wind blowing from the north-east";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"18.06.2017 20:20";"20.0";"752.0";"759.0";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"18.06.2017 19:50";"20.0";"751.2";"758.2";"69";"Wind blowing from the north-northeast";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"18.06.2017 19:20";"20.0";"751.2";"758.2";"69";"variable wind direction";"2";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"14.0";
"18.06.2017 18:50";"20.0";"751.2";"758.2";"73";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 18:20";"19.0";"751.1";"758.2";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 17:50";"19.0";"751.1";"758.2";"83";"Wind blowing from the east-northeast";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"16.0";
"18.06.2017 17:20";"18.0";"751.1";"758.2";"83";"Wind blowing from the east";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 16:50";"18.0";"751.1";"758.2";"83";"Wind blowing from the east";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 16:20";"18.0";"751.1";"758.2";"83";"Wind blowing from the east-northeast";"3";"";"Drizzle";"Rain";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 15:50";"18.0";"751.9";"759.0";"83";"Wind blowing from the north-northeast";"4";"";"Light rain";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"9.0";"15.0";
"18.06.2017 15:20";"18.0";"751.1";"758.2";"83";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 14:50";"19.0";"751.9";"759.0";"78";"Wind blowing from the north";"4";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 14:20";"19.0";"751.1";"758.2";"78";"Wind blowing from the north-east";"5";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 13:50";"18.0";"751.1";"758.2";"78";"Wind blowing from the north-northeast";"5";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"14.0";
"18.06.2017 13:20";"18.0";"751.1";"758.2";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 12:50";"18.0";"751.1";"758.2";"83";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 12:20";"18.0";"751.1";"758.2";"78";"Wind blowing from the north";"4";"";"";"Rain";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"14.0";
"18.06.2017 11:50";"17.0";"751.1";"758.2";"77";"Wind blowing from the north-west";"3";"";"Light rain";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"13.0";
"18.06.2017 11:20";"18.0";"751.1";"758.2";"83";"Wind blowing from the north";"3";"";"Light rain";"Rain";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 10:50";"18.0";"751.1";"758.2";"83";"Wind blowing from the north";"4";"";"Light drizzle";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"15.0";
"18.06.2017 10:20";"19.0";"751.1";"758.2";"83";"Wind blowing from the north-northeast";"3";"";"Light drizzle";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"16.0";
"18.06.2017 09:50";"19.0";"751.1";"758.2";"88";"variable wind direction";"1";"";"Light drizzle";"Rain";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"17.0";
"18.06.2017 09:20";"18.0";"750.6";"757.7";"94";"variable wind direction";"1";"";"Rain";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"8.0";"17.0";
"18.06.2017 08:50";"18.0";"750.6";"757.7";"88";"variable wind direction";"1";"";"Rain";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 1200 m";"7.0";"16.0";
"18.06.2017 08:20";"19.0";"750.6";"757.7";"83";"variable wind direction";"1";"";"Rain";"Shower(s), rain";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 1200 m";"7.0";"16.0";
"18.06.2017 07:50";"20.0";"750.7";"757.7";"78";"Wind blowing from the east-northeast";"2";"";"Light rain";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 1200 m";"7.0";"16.0";
"18.06.2017 07:20";"20.0";"749.9";"756.9";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"16.0";
"18.06.2017 06:50";"20.0";"749.9";"756.9";"78";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"16.0";
"18.06.2017 06:20";"20.0";"749.9";"756.9";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"18.0";
"18.06.2017 05:50";"20.0";"749.9";"756.9";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"18.0";
"18.06.2017 05:20";"20.0";"750.7";"757.7";"88";"Wind blowing from the north-east";"2";"";"";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 1200 m";"10.0 and more";"18.0";
"18.06.2017 04:50";"19.0";"750.6";"757.7";"94";"Wind blowing from the north-east";"3";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"18.06.2017 04:20";"19.0";"749.9";"756.9";"94";"Wind blowing from the east-northeast";"2";"";"";"";"Few clouds (10-30%) 750 m, broken clouds (60-90%) 1500 m";"10.0 and more";"18.0";
"18.06.2017 03:50";"20.0";"750.7";"757.7";"94";"Calm, no wind";"0";"";"";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"19.0";
"18.06.2017 03:20";"20.0";"750.7";"757.7";"94";"Calm, no wind";"0";"";"";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1800 m";"10.0 and more";"19.0";
"18.06.2017 02:50";"20.0";"750.7";"757.7";"88";"Calm, no wind";"0";"";"";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"18.0";
"18.06.2017 02:20";"20.0";"750.7";"757.7";"94";"Wind blowing from the south";"2";"";"Drizzle";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"19.0";
"18.06.2017 01:50";"19.0";"750.6";"757.7";"94";"Calm, no wind";"0";"";"Light rain";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"18.0";
"18.06.2017 01:20";"19.0";"751.1";"758.2";"94";"variable wind direction";"1";"";"Light rain";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"18.0";
"18.06.2017 00:50";"19.0";"751.1";"758.2";"94";"variable wind direction";"1";"";"Drizzle";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"10.0 and more";"18.0";
"18.06.2017 00:20";"20.0";"751.2";"758.2";"88";"variable wind direction";"1";"";"Light rain";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1500 m";"9.0";"18.0";
"17.06.2017 23:50";"20.0";"751.2";"758.2";"88";"variable wind direction";"1";"";"Light rain";"";"Broken clouds (60-90%) 900 m, broken clouds (60-90%) 1800 m";"8.0";"18.0";
"17.06.2017 23:20";"21.0";"751.2";"758.2";"83";"Wind blowing from the north-east";"3";"";"Drizzle";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 1800 m";"10.0 and more";"18.0";
"17.06.2017 22:50";"21.0";"751.2";"758.2";"83";"Wind blowing from the north";"3";"";"Drizzle";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"17.06.2017 22:20";"22.0";"750.7";"757.7";"73";"Wind blowing from the north-east";"3";"";"Drizzle";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"17.06.2017 21:50";"22.0";"750.7";"757.7";"78";"Wind blowing from the north-northeast";"3";"";"Drizzle";"";"Broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"17.06.2017 21:20";"22.0";"750.7";"757.7";"73";"Wind blowing from the north-northeast";"4";"";"Drizzle";"";"Scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"17.06.2017 20:50";"22.0";"750.7";"757.7";"73";"Wind blowing from the north-northeast";"3";"";"Light rain";"Thunderstorm";"Few clouds (10-30%) 450 m, scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"9.0";"17.0";
"17.06.2017 20:20";"23.0";"750.7";"757.7";"69";"Wind blowing from the north-northeast";"3";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 540 m, cumulonimbus clouds , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"8.0";"17.0";
"17.06.2017 19:50";"23.0";"749.9";"756.9";"69";"Wind blowing from the north-northeast";"6";"";"In the vicinity thunderstorm";"";"Few clouds (10-30%) 540 m, cumulonimbus clouds , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"17.06.2017 19:20";"25.0";"750.0";"756.9";"65";"Wind blowing from the east-northeast";"2";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"17.06.2017 18:50";"25.0";"750.0";"756.9";"65";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"17.06.2017 18:20";"26.0";"750.0";"756.9";"61";"Wind blowing from the south-southwest";"3";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"18.0";
"17.06.2017 17:50";"27.0";"749.3";"756.2";"54";"Wind blowing from the south-east";"3";"";"";"";"Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"17.0";
"17.06.2017 17:20";"29.0";"750.1";"756.9";"45";"Wind blowing from the east-southeast";"3";"";"";"";"Broken clouds (60-90%) 1050 m";"10.0 and more";"16.0";
"17.06.2017 16:50";"29.0";"750.1";"756.9";"48";"Wind blowing from the east-southeast";"4";"";"";"";"Scattered clouds (40-50%) 1050 m";"10.0 and more";"17.0";
"17.06.2017 16:20";"29.0";"750.1";"756.9";"45";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 1050 m";"10.0 and more";"16.0";
"17.06.2017 15:50";"29.0";"750.1";"756.9";"45";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 15:20";"30.0";"750.9";"757.7";"43";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 14:50";"29.0";"750.9";"757.7";"45";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 14:20";"29.0";"750.9";"757.7";"45";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 13:50";"28.0";"751.4";"758.2";"48";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 13:20";"29.0";"751.4";"758.2";"48";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"17.0";
"17.06.2017 12:50";"28.0";"751.4";"758.2";"48";"Wind blowing from the east";"4";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"16.0";
"17.06.2017 12:20";"28.0";"751.4";"758.2";"51";"Wind blowing from the east";"3";"";"";"";"Scattered clouds (40-50%) 900 m";"10.0 and more";"17.0";
"17.06.2017 11:50";"27.0";"751.3";"758.2";"54";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"17.06.2017 11:20";"27.0";"751.3";"758.2";"54";"Wind blowing from the east-southeast";"3";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"17.06.2017 10:50";"27.0";"751.3";"758.2";"54";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"17.0";
"17.06.2017 10:20";"26.0";"751.3";"758.2";"45";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"13.0";
"17.06.2017 09:50";"25.0";"752.1";"759.0";"57";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"17.06.2017 09:20";"23.0";"752.0";"759.0";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"19.0";
"17.06.2017 08:50";"23.0";"752.0";"759.0";"94";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 1800 m";"10.0 and more";"22.0";
"17.06.2017 08:20";"22.0";"752.0";"759.0";"83";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"19.0";
"17.06.2017 07:50";"21.0";"752.0";"759.0";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"19.0";
"17.06.2017 07:20";"20.0";"752.0";"759.0";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"18.0";
"17.06.2017 06:50";"19.0";"751.9";"759.0";"94";"Wind blowing from the south-west";"1";"";"";"";"Scattered clouds (40-50%) 1050 m";"10.0 and more";"18.0";
"17.06.2017 06:20";"19.0";"752.6";"759.7";"100";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 05:50";"19.0";"752.6";"759.7";"100";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 05:20";"19.0";"751.9";"759.0";"100";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 04:50";"19.0";"751.9";"759.0";"100";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 900 m";"8.0";"19.0";
"17.06.2017 04:20";"19.0";"751.9";"759.0";"94";"Wind blowing from the north-east";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"18.0";
"17.06.2017 03:50";"20.0";"752.7";"759.7";"94";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"8.0";"19.0";
"17.06.2017 03:20";"20.0";"752.7";"759.7";"94";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 02:50";"20.0";"752.7";"759.7";"94";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 02:20";"20.0";"753.4";"760.5";"94";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 01:50";"20.0";"753.4";"760.5";"94";"Wind blowing from the north";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 01:20";"21.0";"753.5";"760.5";"88";"Wind blowing from the north-west";"1";"";"";"";"Few clouds (10-30%) 750 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 00:50";"21.0";"753.5";"760.5";"88";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"17.06.2017 00:20";"21.0";"753.5";"760.5";"94";"Wind blowing from the south-southwest";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"20.0";
"16.06.2017 23:50";"21.0";"753.5";"760.5";"94";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"20.0";
"16.06.2017 23:20";"21.0";"753.5";"760.5";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"16.06.2017 22:50";"21.0";"753.5";"760.5";"88";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"16.06.2017 22:20";"22.0";"753.5";"760.5";"78";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 1050 m";"10.0 and more";"18.0";
"16.06.2017 21:50";"23.0";"753.5";"760.5";"78";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m";"10.0 and more";"19.0";
"16.06.2017 21:20";"23.0";"753.5";"760.5";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m";"10.0 and more";"19.0";
"16.06.2017 20:50";"23.0";"753.5";"760.5";"78";"variable wind direction";"1";"";"Light rain";"";"Few clouds (10-30%) 600 m, cumulus congestus of great vertical extent , broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m";"9.0";"19.0";
